Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,196.10000610351562,201.64999389648438,195.4199981689453,201.07000732421875,201.07000732421875,10966900
2018-01-03,202.0500030517578,206.2100067138672,201.5,205.0500030517578,205.0500030517578,8591400
2018-01-04,206.1999969482422,207.0500030517578,204.0,205.6300048828125,205.6300048828125,6029600
2018-01-05,207.25,210.02000427246094,205.58999633789062,209.99000549316406,209.99000549316406,7033200
2018-01-08,210.02000427246094,212.5,208.44000244140625,212.0500030517578,212.0500030517578,5580200
2018-01-09,212.11000061035156,212.97999572753906,208.58999633789062,209.30999755859375,209.30999755859375,6125900
2018-01-10,207.57000732421875,213.63999938964844,206.91000366210938,212.52000427246094,212.52000427246094,5951500
2018-01-11,214.2899932861328,217.75,213.35000610351562,217.24000549316406,217.24000549316406,7659500
2018-01-12,217.17999267578125,222.5500030517578,216.0,221.22999572753906,221.22999572753906,8199400
2018-01-16,224.24000549316406,226.07000732421875,217.1999969482422,221.52999877929688,221.52999877929688,13516100
2018-01-17,221.0,221.14999389648438,216.32000732421875,217.5,217.5,9123100
2018-01-18,220.33999633789062,220.5800018310547,216.5500030517578,220.3300018310547,220.3300018310547,8225300
2018-01-19,222.75,223.49000549316406,218.5,220.4600067138672,220.4600067138672,10548600
2018-01-22,222.0,227.7899932861328,221.1999969482422,227.5800018310547,227.5800018310547,17703300
2018-01-23,255.0500030517578,257.7099914550781,248.02000427246094,250.2899932861328,250.2899932861328,27705300
2018-01-24,250.8800048828125,261.7099914550781,249.30999755859375,261.29998779296875,261.29998779296875,17352400
2018-01-25,263.0,272.29998779296875,260.2300109863281,269.70001220703125,269.70001220703125,15336400
2018-01-26,271.489990234375,274.6000061035156,268.760009765625,274.6000061035156,274.6000061035156,11021800
2018-01-29,274.20001220703125,286.80999755859375,273.9200134277344,284.5899963378906,284.5899963378906,17529700
2018-01-30,277.0,282.7300109863281,272.70001220703125,278.79998779296875,278.79998779296875,12482900
2018-01-31,281.94000244140625,282.2900085449219,269.5799865722656,270.29998779296875,270.29998779296875,11695100
2018-02-01,266.4100036621094,271.95001220703125,263.3800048828125,265.07000732421875,265.07000732421875,9669000
2018-02-02,263.0,270.6199951171875,262.7099914550781,267.42999267578125,267.42999267578125,9123600
2018-02-05,262.0,267.8999938964844,250.02999877929688,254.25999450683594,254.25999450683594,11896100
2018-02-06,247.6999969482422,266.70001220703125,245.0,265.7200012207031,265.7200012207031,12595800
2018-02-07,266.5799865722656,272.45001220703125,264.3299865722656,264.55999755859375,264.55999755859375,8981500
2018-02-08,267.0799865722656,267.6199951171875,250.0,250.10000610351562,250.10000610351562,9306700
2018-02-09,253.85000610351562,255.8000030517578,236.11000061035156,249.47000122070312,249.47000122070312,16906900
2018-02-12,252.13999938964844,259.1499938964844,249.0,257.95001220703125,257.95001220703125,8534900
2018-02-13,257.2900085449219,261.4100036621094,254.6999969482422,258.2699890136719,258.2699890136719,6855200
2018-02-14,260.4700012207031,269.8800048828125,260.3299865722656,266.0,266.0,10972000
2018-02-15,270.0299987792969,280.5,267.6300048828125,280.2699890136719,280.2699890136719,10759700
2018-02-16,278.7300109863281,281.9599914550781,275.69000244140625,278.5199890136719,278.5199890136719,8312400
2018-02-20,277.739990234375,285.80999755859375,276.6099853515625,278.54998779296875,278.54998779296875,7769000
2018-02-21,282.07000732421875,286.6400146484375,280.010009765625,281.0400085449219,281.0400085449219,9371100
2018-02-22,283.8800048828125,284.5,274.45001220703125,278.1400146484375,278.1400146484375,8891500
2018-02-23,281.0,286.0,277.80999755859375,285.92999267578125,285.92999267578125,7301800
2018-02-26,288.75,295.6499938964844,287.010009765625,294.1600036621094,294.1600036621094,10268600
2018-02-27,294.7699890136719,297.3599853515625,290.5899963378906,290.6099853515625,290.6099853515625,9416500
2018-02-28,293.1000061035156,295.75,290.7799987792969,291.3800048828125,291.3800048828125,7653500
2018-03-01,292.75,295.25,283.8299865722656,290.3900146484375,290.3900146484375,11932100
2018-03-02,284.6499938964844,301.17999267578125,283.2300109863281,301.04998779296875,301.04998779296875,13345300
2018-03-05,302.8500061035156,316.9100036621094,297.6000061035156,315.0,315.0,18986100
2018-03-06,319.8800048828125,325.7900085449219,316.5,325.2200012207031,325.2200012207031,18525800
2018-03-07,320.0,323.739990234375,314.54998779296875,321.1600036621094,321.1600036621094,17132200
2018-03-08,322.20001220703125,322.9200134277344,314.1300048828125,317.0,317.0,11340100
2018-03-09,321.3299865722656,331.44000244140625,320.2300109863281,331.44000244140625,331.44000244140625,14500200
2018-03-12,333.55999755859375,333.9800109863281,318.6000061035156,321.29998779296875,321.29998779296875,20369200
2018-03-13,323.8699951171875,325.8399963378906,313.2799987792969,315.8800048828125,315.8800048828125,12917200
2018-03-14,318.1600036621094,323.8800048828125,317.70001220703125,321.54998779296875,321.54998779296875,10475100
2018-03-15,323.1700134277344,323.3999938964844,318.1400146484375,321.0899963378906,321.0899963378906,5642900
2018-03-16,321.4200134277344,324.1099853515625,318.3699951171875,318.45001220703125,318.45001220703125,7333700
2018-03-19,315.79998779296875,317.0,307.3399963378906,313.4800109863281,313.4800109863281,9925200
2018-03-20,313.260009765625,319.5,312.79998779296875,317.5,317.5,5991900
2018-03-21,316.3500061035156,319.3999938964844,314.510009765625,316.4800109863281,316.4800109863281,5263900
2018-03-22,313.07000732421875,314.1199951171875,305.6600036621094,306.70001220703125,306.70001220703125,8063300
2018-03-23,307.4100036621094,309.3699951171875,300.3599853515625,300.94000244140625,300.94000244140625,9529900
2018-03-26,309.3599853515625,321.0299987792969,302.0,320.3500061035156,320.3500061035156,11988300
2018-03-27,322.489990234375,322.8999938964844,297.0,300.69000244140625,300.69000244140625,12068600
2018-03-28,298.3900146484375,298.79998779296875,281.6099853515625,285.7699890136719,285.7699890136719,18972900
2018-03-29,287.0,295.3500061035156,275.8999938964844,295.3500061035156,295.3500061035156,19145500
2018-04-02,291.94000244140625,292.8699951171875,275.04998779296875,280.2900085449219,280.2900085449219,13405800
2018-04-03,285.45001220703125,291.25,278.010009765625,283.6700134277344,283.6700134277344,12694900
2018-04-04,273.6300048828125,290.30999755859375,271.2200012207031,288.94000244140625,288.94000244140625,12914000
2018-04-05,293.1499938964844,299.1600036621094,289.1099853515625,293.9700012207031,293.9700012207031,10655200
2018-04-06,289.1000061035156,298.8500061035156,285.6499938964844,288.8500061035156,288.8500061035156,11444800
2018-04-09,291.7699890136719,299.54998779296875,289.1199951171875,289.92999267578125,289.92999267578125,9853600
2018-04-10,297.67999267578125,298.95001220703125,291.69000244140625,298.07000732421875,298.07000732421875,10660500
2018-04-11,302.8800048828125,311.6400146484375,301.82000732421875,303.6700134277344,303.6700134277344,14877400
2018-04-12,309.7200012207031,311.1300048828125,306.75,309.25,309.25,10249400
2018-04-13,317.2900085449219,317.489990234375,308.2300109863281,311.6499938964844,311.6499938964844,12046600
